name,rating,review,duration
Freddy Heryanto,7 bulan lalu, 4 bintang ,
Andrew Cakrakusuma,7 bulan lalu, 5 bintang ,
silvia edits alyan,7 bulan lalu, 5 bintang ,
Anna Dh,7 bulan lalu, 5 bintang ,Sukaaa banget  panoramanya dan terima kasih banyak buat bpak yg fotoin kita
Deri Prihandoko,7 bulan lalu, 3 bintang ,"Lumayan murah
Masuk tiket mobil 25.000
Naik kapal 30.000 ( mas kapal nya ramah dan pinter jd fotografer)"
Bayu Fomandika,7 bulan lalu, 5 bintang ,Sementara masih belum terdapat fasilitas untuk obyek wisata seperti toilet.. Tapi buktinya bagus dan keren
Dian Kenzhaq,7 bulan lalu, 5 bintang ,Pemandangan indah
Lutfi Maness,7 bulan lalu, 2 bintang ,
Siswanto Jablud,7 bulan lalu, 3 bintang ,"Sebetulnya potensial menjadi obyek wisata yg megah,  tapi saat ini minim pengelolaan dan jalan menuju ke lokasi sangat sempit dan rusak."
Mardyana Ervany,7 bulan lalu, 5 bintang ,
Fikar Xzerofor,7 bulan lalu, 5 bintang ,
Yume Wisata,7 bulan lalu, 5 bintang ,"tempat wisata bagus dengan view yang bagus, cuman masyarakat setempat banyak jd tukang palak.
sehingga pengunjung gak nyaman aja semua2 serba bayar"
rian afdhol,7 bulan lalu, 1 bintang ,Terlalu banyak pembayaran setiap pos..tolong diperbaikin untuk pengelolahannya.tks
Hery Pratisto,7 bulan lalu, 2 bintang ,
fathcul jannah,7 bulan lalu, 5 bintang ,"Mmh karena ini penambangan, jadi tiap tahun seakan berubah ubah.
Kalau buat poto cocok pas panas terik. Tapi kalau untuk santai, cocoknya pas teduh pagi atau sorean. …"
Theeya Tea,7 bulan lalu, 4 bintang ,"Pemandangannya cukup instgramable.. bagus buat foto foto, hanya jalan akses kurang mulus, biaya parkir 20 rb.. bayar biaya masuk 5000 per orang..
Tempatnya belum dikelola secara profesional masih dikelola penduduk setempat. Tempatny agak kurang terawat .tp kalo dikelola lebih baik lagi bisa jadi hidden gemsnya di madura"
Dewi Rahmawati W.P.,7 bulan lalu, 5 bintang ,"Dekat dari suramadu, sangat direkomendasikan untuk datang di pagi hari atau sore hari (karena panas), disayangkan akses jalan menuju tempat wisata yang sebagian bergelombang."
Hamba Allah,7 bulan lalu, 4 bintang ,"Panas bgt, kurang terawat ya emang buat penambangan ya"
Blur Kamera PDN Official,7 bulan lalu, 5 bintang ,"Tempatnya sepi, dan kurang penjual makanan
Cocok untuk syut video / foto prewedding"
Imam Warosyin,7 bulan lalu, 4 bintang ,"Betul panorama yg mengagumkan ciptaan Illahi, yg di Eksplorasi dg multi konsep ,ekonomi pertambangan & nilai artistik sebuah wisata"
Akuah Ahapi,7 bulan lalu, 5 bintang ,Sangat bagus
Yunan El Hadawi,7 bulan lalu, 5 bintang ,
Nayla Nurul,7 bulan lalu, 4 bintang ,
